level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
1951,1998,9 Nine,"Perfeição define o ambiente que além de elegante possui uma equipe muito simpática e solícita. Escolhemos o menu com 3 entradas, 2 pratos principais, e 2 sobremesas. O menu incluía bebida. Além do boas vindas com champagne. É um lugar muito elegante, aconchegante e romântico....Para o turista que esta em Barcelona e quer desfrutar de um ambiente 5⭐️ , com comidas saborosas fugindo dos ambientes turísticos e das tapas rápidas super recomendo. 
Tentem reservar antes pois no primeiro dia que fui não tinha lugar. O ambiente tem um número limitado de mesas.Mais",Portuguese,"Perfection defines the environment that besides being elegant has a very friendly and helpful team.We chose the menu with 3 starters, 2 main dishes, and 2 desserts.The menu included drink.In addition to the welcome with champagne.It is a very elegant, cozy and romantic place .... for the tourist who is in Barcelona and wants to enjoy a 5⭐️ environment, with tasty foods fleeing from tourist environments and fast slaps I recommend.
Try to book before because on the first day I went there was no place.The environment has a limited number of tables.",0.9752,50,September 2018,"['Steakhouse', 'International']",4.5
1952,1999,9 Nine,"Adoramos jantar no 9 Nine em Barcelona. O restaurante possui um ambiente bem aconchegante, o menu degustação estava ótimo (e bem farto hehe) e incluía vinho/champanhe. Além disso tudo, o atendimento foi excelente.Mais",Portuguese,"We love dinner at 9 Nine in Barcelona.The restaurant has a very cozy atmosphere, the tasting menu was great (and well fed up hehe) and included wine/champagne.In addition, the service was excellent.",0.9337,50,August 2018,"['Steakhouse', 'International']",4.5
1953,2000,9 Nine,"Pedi o menu diário, que incluía entradas, 3 tapas, prato principal e sobremesa. O atendimento é a qualidade da comida é de topo. Convém reservar o restaurante enche rspifamente em qualquer dia da semana, excepto domingo que estão fechados. O custo é justo para a...sua qualidade. O meu menu custou 33 euros,  mais a bebida e o café, que foram extras.Mais",Portuguese,"I ordered the daily menu, which included starters, 3 slaps, main course and dessert.The service is the quality of the food is top.You should reserve the restaurant fills lol on any day of the week except closed Sunday.The cost is fair to ... its quality.My menu cost 33 euros, plus drink and coffee, which were extra.more",0.6249,50,August 2018,"['Steakhouse', 'International']",4.5
1954,2001,9 Nine,"Restaurante muito bom, ingredientes nobres e preparo impecável. É de comer rezando! 
Entradas, principal e sobremesa, tudo excelente.Mais",Portuguese,"Very good restaurant, noble ingredients and impeccable preparation.It's eating praying!
Entrances, main and dessert, all excellent.",0.9177,50,September 2017,"['Steakhouse', 'International']",4.5
1955,2002,9 Nine,"Fomos na nossa primeira noite e QUE EXPERIÊNCIA!!! Restaurante simplesmente perfeito! Atendimento impecável, entradas deliciosas (destaque para o croquete do dia), polvo com batatas muito macio, cordeiro muito saboroso, sangria gostosa e sobremesas surreais.
Apesar de ser brasileira, já estou ansiosa para voltar a Barcelona...Mais",Portuguese,"We went on our first night and what experience !!!Simply perfect restaurant!Impeccable service, delicious tickets (highlighting the croquette of the day), octopus with very soft potatoes, very tasty lamb, hot bleeding and surreal desserts.
Despite being Brazilian, I already look forward to returning to Barcelona ... More",0.8614,50,,"['Steakhouse', 'International']",4.5
1956,2003,9 Nine,"Excelente restaurante em Barcelona. Comida ótima, ambiente agradável, serviço impec. E tudo isso a um preço muito justo, muito menor do que estou habituada a pagar em qualquer lugar do mundo. Surpreendente!Mais",Portuguese,"Excellent restaurant in Barcelona.Great food, pleasant environment, impec service.And all at a very fair price, much lower than I am used to paying anywhere in the world.Surprising! More",0.8264,50,,"['Steakhouse', 'International']",4.5
1957,2004,9 Nine,"Ótimo local para quem procura uma refeição com a sua cara metade. 
Preços na linha de Barcelona.
Um local a voltar.Mais",Portuguese,"Great place for those looking for a meal with your face half.
Prices on the line of Barcelona.
A place to go back.",0.6249,40,March 2017,"['Steakhouse', 'International']",4.5
1958,2005,9 Nine,"Atendimento cordial, ambiente agradável. Comida excelente. Aconselho reserva, pois são poucas as mesas.Mais",Portuguese,"Cordial service, pleasant environment.Excellent food.I advise reserve, because there are few tables.",0.5106,50,June 2017,"['Steakhouse', 'International']",4.5
1959,2006,9 Nine,"Comida deliciosa, vinho muito bom, lugar descolado. Funciona de segunda a sexta com dois valores de cardápio. Vale cada euro pago !!Mais",Portuguese,"Delicious food, very good wine, cool place.It works from Monday to Friday with two menu values.Worth every Euro paid !! More",0.8762,50,June 2017,"['Steakhouse', 'International']",4.5
1960,2007,Faire Brunch & Drinks,,Portuguese,Into,0.0,50,February 2023,['International'],5.0
1961,2008,Faire Brunch & Drinks,,Portuguese,Into,0.0,50,January 2023,['International'],5.0
1962,2009,Faire Brunch & Drinks,,Portuguese,Into,0.0,50,November 2022,['International'],5.0
1963,2010,"Tino, esto no es una pizzería","Pedimos uma box com Tinos: Chicky Pesto, Pull Fiction, Tacotino e Tarantino. Estavam todos ótimos! Tarantino é incrivel! Comemos também o cheesecake de limão com crumble que surpreendeu pela positiva, com um toque caramelizado. De salientar a simpatia do staff, muito prestáveis. Preço muito em...conta comparativamente a outros lugares. Uma experiência a repetir sem dúvida alguma!Mais",Portuguese,"We ordered a box with Tinos: Chicky Pesto, Pull Fiction, Tacotino and Tarantino.They were all great!Tarantino is amazing!We also ate the crumble lemon cheesecake that surprised the positive, with a caramelized touch.To emphasize the sympathy of the very helpful staff.Price very much in ... account compared to other places.An experience to repeat without a doubt! More",0.9198,50,February 2022,"['Italian', 'Pizza']",5.0
1964,2011,Lato Café - Breakfast Brunch y Ceviches,"Fui com meus amigos e adorei o lugar. A ideia de um brunch Tropical / Andino é genial! Nossa primeira escolha: os Benedicts (waffle de mandioca, bacon e ovos pochê!) E as torradas francesas (eles vêm com molho de tamarindo?). Os sucos eram muito bons...e os cafés especiais super saborosos e muito bem apresentados (ganhei lhama no meu cappuccino?). O pessoal foi bom também. Uma surpresa muito especial em Barcelona!Mais",Portuguese,"I went with my friends and loved the place.The idea of a tropical / Andean brunch is genius!Our first choice: Benedicts (cassava waffle, bacon and pocchê eggs!) And the French toast (do they come with tamarind sauce?).The juices were very good ... And the super tasty and very well presented specialty coffees (I won lhama in my cappuccino?).The people were good too.A very special surprise in Barcelona! More",0.9834,50,October 2020,"['Latin', 'South American']",5.0
1965,2012,Lato Café - Breakfast Brunch y Ceviches,"Um lugar muito agradável e o pessoal é muito amigável. As ""panquecas clássicas"" são muito saborosas! Você precisa experimentá-los. Também tem uma grande variedade de pratos sem glúten e sem lactose. Sexta e sábado é noite de ceviche e coquetéis. O Pisco sour era tão...bom. Um restaurante muito simpático que não pode deixar de visitar!Mais",Portuguese,"A very nice place and the people are very friendly.The ""classic pancakes"" are very tasty!You need to try them.It also has a wide variety of gluten -free and lactose -free dishes.Friday and Saturday is ceviche night and cocktails.Pisco Sour was so ... good.A very friendly restaurant that can not fail to visit!",0.9487,50,September 2020,"['Latin', 'South American']",5.0
1966,2013,Cremat Lounge,Mais,Portuguese,More,0.0,50,October 2022,"['American', 'International']",5.0
1967,2014,Cremat Lounge,Mais,Portuguese,More,0.0,50,August 2022,"['American', 'International']",5.0
1968,2015,Dal Presidente Bar,"O bar esta perfeito para estar com a sua namorada tranquila e poder comunicarse, o dono muito gente boa nos ajudou com muitas informacoes da cidade, e tem uns funcionarios muitos respeituosos que podem te ajudar em muitas coisas.",Portuguese,"The bar is perfect to be with your girlfriend calm and be able to communicate, the owner very good people helped us with many information from the city, and there are very respected employees who can help you in many things.",0.9359,50,February 2020,"['Italian', 'Pizza']",5.0
1969,2016,Dal Presidente Bar,"Tem que experimentar pizza especial da casa.
São 14 euros. Mas é pior. E uma equipe atenciosa e acolhedora muito calorosa. Parece que você está na Itália",Portuguese,"You have to try special pizza of the house.
There are 14 euros.But it's worse.And a very warm and welcoming team.Looks like you are in Italy",0.861,50,September 2020,"['Italian', 'Pizza']",5.0
1970,2017,Dal Presidente Bar,"Pequeno bar agradável com uma atmosfera divertida, equipe frieldly, boas bebidas e uma das melhores pizza que já tive. Muito acessível também. Ótimo lugar para começar a noite.",Portuguese,"Nice small bar with a fun atmosphere, frieldly team, good drinks and one of the best pizza I've ever had.Very affordable too.Great place to start the night.",0.9217,50,September 2020,"['Italian', 'Pizza']",5.0
1971,2018,Dal Presidente Bar,Absolutamente amei este lugar. Tem que experimentar a Pinza Romana e Aperol Spritz para ter um gostinho da verdadeira Roma ??,Portuguese,I absolutely loved this place.Do you have to try the Roman Pinza and Aperol Spritz to have a taste of true Rome?,0.7902,50,August 2020,"['Italian', 'Pizza']",5.0
1972,2019,Dal Presidente Bar,"Pasamos a menudo para comer en este bar, me encanta la location y la comida. El due o es muy agradable, consejos sobre comida o cocktails, y mas te haces matar de risas! !
Cosas que probar o si o si:
 - La pinsa Romana...(como pizza ma con base diferente, mas ligera por el estomago, ideal para aperitivo / cena)
 - El Aperol Spritz (aperitivo italiano)
 - La CarboPatata (surpresa!)
Siempre hay gente muy tranquila y divertida en este barcito! Conesjo pasar a tomar un drink en este bar una vez!

Nós paramos frequentemente para comer neste bar, eu adoro a localização e a comida. O dono é muito simpático, sempre te dando conselhos sobre comida ou bebida e mais com certeza ele vai te fazer rir a noite toda! ! !
Deve tentar coisas:
 - Pinsa Romana (como pizza mas com uma base diferente, mais leve no estômago, ideal para aperitivo / jantar)
 - O Aperol Spritz (aperitivo italiano)
 - La CarboPatata (surpresa!)
Neste barzinho tem sempre gente calma e divertida! Aconselho-o a passar por aqui para tomar uma bebida pelo menos uma vez!Mais",Portuguese,"We put the menuded to eat this bar, delights me there location y la food.El due the muy agradable, conseits about food the cocktails, y but you have to kill with laughs!!
COSAS THAT PROVIDE THE SI:
 - La Pinsa Romana ... (like pizza ma for different base, but led by El Estomago, ideal for appetizer / scene)
 - El Aperol Spritz (Italian Appetizer)
 - La Carboopata (surprise!)
SIPREPRE HAY GENERES MUY CORRED Y FUN ES THIS BARGO!Connejo pasar to take a drink in this bar one one!

We often stop to eat at this bar, I love location and food.The owner is very friendly, always giving you advice on food or drink and more for sure he will make you laugh all night!!!
You should try things:
 - Pinsa Romana (like pizza but with a different base, lighter in the stomach, ideal for appetizer / dinner)
 - The Aperol Spritz (Italian appetizer)
 - La Carboopata (surprise!)
In this bar there are always calm and fun people!I advise you to stop by to have a drink at least once!",0.9922,50,August 2020,"['Italian', 'Pizza']",5.0
